RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-05.18582,G339275E73825N,20010820,-9999999, -20.725100000,  73.825100000, 5, 1,         0.362,  363,  627,  535, 16.8, 152,   420, 0, 0, 0, 0, 9, 9,
RGI60-05.18583,G339466E73809N,20010820,-9999999, -20.533900000,  73.809200000, 5, 1,         0.531,  300,  577,  452, 16.9, 122,   894, 0, 0, 0, 0, 9, 9,
RGI60-05.18584,G338988E73879N,20010820,-9999999, -21.011900000,  73.879400000, 5, 1,         0.274,  685, 1027,  918, 15.3,  17,  1303, 0, 0, 0, 0, 9, 9,
RGI60-05.18585,G339476E73822N,20010820,-9999999, -20.524400000,  73.822400000, 5, 1,         0.179,  411,  535,  469, 12.1, 344,   867, 0, 0, 0, 0, 9, 9,
RGI60-05.18586,G338961E73890N,20010820,-9999999, -21.039500000,  73.889600000, 5, 1,         0.184,  801,  993,  923, 22.3,   1,   607, 0, 0, 0, 0, 9, 9,
RGI60-05.18587,G339536E73813N,20010820,-9999999, -20.464100000,  73.813100000, 5, 1,         0.708,  340,  504,  412,  8.4, 138,  1253, 0, 0, 0, 0, 9, 9,
RGI60-05.18588,G339488E73814N,20010820,-9999999, -20.511600000,  73.813700000, 5, 1,         0.236,  416,  521,  474, 10.7, 142,   565, 0, 0, 0, 0, 9, 9,
RGI60-05.18589,G338946E73898N,20010820,-9999999, -21.054100000,  73.897800000, 5, 1,         0.193,  752,  892,  808, 19.9,  14,   360, 0, 0, 0, 0, 9, 9,
RGI60-05.18590,G335370E74353N,20010820,-9999999, -24.630300000,  74.352800000, 5, 1,         0.358, 1314, 1545, 1440, 21.8, 140,   781, 0, 0, 0, 0, 9, 9,
RGI60-05.18591,G335421E74353N,20010820,-9999999, -24.579400000,  74.353300000, 5, 1,         0.581, 1281, 1556, 1458, 17.3, 131,  1545, 0, 0, 0, 0, 9, 9,
RGI60-05.18592,G335491E74379N,20010820,-9999999, -24.509400000,  74.379400000, 5, 1,         0.331, 1375, 1624, 1527, 28.2, 216,   473, 0, 1, 0, 0, 9, 9,
RGI60-05.18593,G336439E74293N,20010820,-9999999, -23.560700000,  74.293400000, 5, 1,         0.333, 1258, 1618, 1446, 28.7, 201,   806, 0, 0, 0, 0, 9, 9,
RGI60-05.18594,G336542E74296N,20010820,-9999999, -23.458300000,  74.295500000, 5, 1,         0.226, 1196, 1316, 1266, 12.2, 192,   448, 0, 0, 0, 0, 9, 9,
RGI60-05.18595,G339039E74204N,20010820,-9999999, -20.960700000,  74.203800000, 5, 1,         0.538,  885, 1446, 1207, 25.8, 228,  1366, 0, 0, 0, 0, 9, 9,
RGI60-05.18596,G339341E74323N,20010820,-9999999, -20.659500000,  74.322900000, 5, 1,         0.811,  565, 1075,  838, 20.9, 350,  1648, 0, 0, 0, 0, 9, 9,
RGI60-05.18597,G337923E74499N,20010820,-9999999, -22.077100000,  74.498500000, 5, 1,         0.476,  938, 1309, 1175, 21.3, 144,  1293, 0, 0, 0, 0, 9, 9,
