RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-18.00860,G168788E44378S,19789999,-9999999, 168.788000000, -44.377500000,18, 1,         0.034, 1593, 1635, 1614, 13.0, 213,   146, 0, 0, 0, 0, 9, 9,
RGI60-18.00861,G168817E44371S,19789999,-9999999, 168.817000000, -44.370600000,18, 1,         0.089, 1469, 1684, 1549, 34.7, 180,   257, 0, 0, 0, 0, 9, 9,
RGI60-18.00862,G168434E44367S,19789999,-9999999, 168.434000000, -44.367300000,18, 1,         0.072, 1623, 1773, 1711, 31.5,  61,   251, 0, 0, 0, 0, 9, 9,
RGI60-18.00863,G168430E44367S,19789999,-9999999, 168.430000000, -44.366900000,18, 1,         0.026, 1484, 1628, 1552, 43.3, 240,   160, 0, 0, 0, 0, 9, 9,
RGI60-18.00864,G168429E44365S,19789999,-9999999, 168.429000000, -44.365300000,18, 1,         0.013, 1510, 1637, 1565, 42.5, 237,   158, 0, 0, 0, 0, 9, 9,
RGI60-18.00865,G168428E44363S,19789999,-9999999, 168.428000000, -44.362700000,18, 1,         0.012, 1601, 1649, 1633, 28.4, 257,    90, 0, 0, 0, 0, 9, 9,
RGI60-18.00866,G168413E44364S,19789999,-9999999, 168.413000000, -44.364400000,18, 1,         0.221, 1542, 1880, 1746, 34.7, 117,   371, 0, 0, 0, 0, 9, 9,
RGI60-18.00867,G168421E44368S,19789999,-9999999, 168.421000000, -44.368100000,18, 1,         1.303,  969, 1648, 1324, 24.6, 153,  2495, 0, 0, 0, 0, 9, 9,
RGI60-18.00868,G168443E44372S,19789999,-9999999, 168.443000000, -44.372100000,18, 1,         0.013, 1415, 1510, 1477, 33.6, 180,   127, 0, 0, 0, 0, 9, 9,
RGI60-18.00869,G168437E44371S,19789999,-9999999, 168.437000000, -44.370600000,18, 1,         0.091, 1414, 1598, 1510, 27.6, 155,   305, 0, 0, 0, 0, 9, 9,
RGI60-18.00870,G168431E44360S,19789999,-9999999, 168.431000000, -44.359900000,18, 1,         0.018, 1335, 1536, 1450, 39.8,  40,   230, 0, 0, 0, 0, 9, 9,
RGI60-18.00871,G168400E44363S,19789999,-9999999, 168.400000000, -44.362900000,18, 1,         0.442, 1296, 1844, 1475, 31.3, 250,  1668, 0, 0, 0, 0, 9, 9,
RGI60-18.00872,G168446E44354S,19789999,-9999999, 168.446000000, -44.353800000,18, 1,         0.042, 1374, 1503, 1459, 33.7, 168,   160, 0, 0, 0, 0, 9, 9,
RGI60-18.00873,G168588E44370S,19789999,-9999999, 168.588000000, -44.369600000,18, 1,         0.147, 1852, 2138, 1983, 34.0,  94,   486, 0, 0, 0, 0, 9, 9,
RGI60-18.00874,G168606E44371S,19789999,-9999999, 168.606000000, -44.371100000,18, 1,         1.199, 1011, 1626, 1165, 28.0, 156,  2409, 0, 0, 0, 0, 9, 9,
RGI60-18.00875,G168603E44362S,19789999,-9999999, 168.603000000, -44.362200000,18, 1,         1.574, 1437, 2206, 1837, 34.4, 173,  1229, 0, 0, 0, 0, 9, 9,
RGI60-18.00876,G168634E44400S,19789999,-9999999, 168.634000000, -44.400000000,18, 1,         0.074, 1354, 1570, 1515, 32.1, 182,   384, 0, 0, 0, 0, 9, 9,
RGI60-18.00877,G168627E44398S,19789999,-9999999, 168.627000000, -44.398400000,18, 1,         0.124, 1553, 1725, 1642, 22.3, 160,   485, 0, 0, 0, 0, 9, 9,
RGI60-18.00878,G168607E44391S,19789999,-9999999, 168.607000000, -44.390700000,18, 1,         0.346, 1592, 2129, 1936, 33.5, 174,   892, 0, 0, 0, 0, 9, 9,
RGI60-18.00879,G168562E44377S,19789999,-9999999, 168.562000000, -44.377200000,18, 1,         0.032, 1495, 1601, 1551, 27.2, 166,   190, 0, 0, 0, 0, 9, 9,
RGI60-18.00880,G168557E44376S,19789999,-9999999, 168.557000000, -44.375800000,18, 1,         0.133, 1513, 1738, 1604, 25.4, 185,   439, 0, 0, 0, 0, 9, 9,
RGI60-18.00881,G168563E44374S,19789999,-9999999, 168.563000000, -44.373900000,18, 1,         0.030, 1647, 1730, 1697, 22.0, 123,   230, 0, 0, 0, 0, 9, 9,
RGI60-18.00882,G168587E44359S,19789999,-9999999, 168.587000000, -44.358600000,18, 1,         0.026, 1491, 1755, 1604, 37.5, 246,   325, 0, 0, 0, 0, 9, 9,
RGI60-18.00883,G168592E44359S,19789999,-9999999, 168.592000000, -44.358700000,18, 1,         0.278, 1712, 2139, 1954, 30.8, 226,   685, 0, 0, 0, 0, 9, 9,
RGI60-18.00884,G168620E44387S,19789999,-9999999, 168.620000000, -44.387100000,18, 1,         0.035, 1713, 1939, 1828, 35.7,   3,   361, 0, 0, 0, 0, 9, 9,
RGI60-18.00885,G168611E44387S,19789999,-9999999, 168.611000000, -44.386800000,18, 1,         0.184, 1857, 2149, 1991, 31.6,  45,   301, 0, 0, 0, 0, 9, 9,
RGI60-18.00886,G168619E44394S,19789999,-9999999, 168.619000000, -44.393900000,18, 1,         0.781, 1495, 1937, 1686, 25.5, 203,   900, 0, 0, 0, 0, 9, 9,
RGI60-18.00887,G168589E44363S,19789999,-9999999, 168.589000000, -44.362500000,18, 1,         0.034, 1677, 1793, 1737, 30.7, 295,   214, 0, 0, 0, 0, 9, 9,
RGI60-18.00888,G168593E44376S,19789999,-9999999, 168.593000000, -44.376000000,18, 1,         0.058, 1688, 1976, 1848, 52.9,  28,   230, 0, 0, 0, 0, 9, 9,
RGI60-18.00889,G168566E44370S,19789999,-9999999, 168.566000000, -44.370200000,18, 1,         0.069, 1706, 1882, 1753, 22.6, 284,   326, 0, 0, 0, 0, 9, 9,
RGI60-18.00890,G168579E44369S,19789999,-9999999, 168.579000000, -44.368900000,18, 1,         0.163, 1894, 2104, 1981, 31.4, 331,   214, 0, 0, 0, 0, 9, 9,
RGI60-18.00891,G168590E44384S,19789999,-9999999, 168.590000000, -44.384200000,18, 1,         3.315, 1425, 2134, 1805, 23.1, 233,  2269, 0, 0, 0, 0, 9, 9,
RGI60-18.00892,G168301E44553S,19789999,-9999999, 168.301000000, -44.553300000,18, 1,         0.075, 1696, 1876, 1764, 26.9,  85,   501, 0, 0, 0, 0, 9, 9,
RGI60-18.00893,G168300E44550S,19789999,-9999999, 168.300000000, -44.550000000,18, 1,         0.015, 1813, 1884, 1860, 29.9,  91,   214, 0, 0, 0, 0, 9, 9,
