RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-03.04141,G289710E82892N,19999999,20039999, -70.290100000,  82.891800000, 3, 1,         0.430,  459,  918,  640, 24.4, 269,   802, 0, 0, 0, 0, 0, 9,
RGI60-03.04142,G289807E82889N,19999999,20039999, -70.193300000,  82.889300000, 3, 1,         1.188,  582,  921,  708, 12.8,  90,  3834, 0, 0, 0, 0, 0, 9,
RGI60-03.04143,G286508E83022N,19999999,20039999, -73.492400000,  83.022100000, 3, 1,         0.540,  437,  918,  636, 21.1,  -9,  1522, 0, 0, 0, 0, 0, 9,
RGI60-03.04144,G285242E82870N,19999999,20039999, -74.757900000,  82.870200000, 3, 1,         0.950,  518, 1020,  735, 16.0, 243,  1445, 0, 0, 0, 0, 0, 9,
RGI60-03.04145,G285655E82882N,19999999,20039999, -74.345100000,  82.881700000, 3, 1,         0.290,  561,  705,  661, 16.2,  39,   676, 0, 0, 0, 0, 0, 9,
RGI60-03.04146,G287549E82898N,19999999,20039999, -72.451200000,  82.898400000, 3, 1,         0.520,  452,  719,  615, 27.2,  34,  1514, 0, 0, 0, 0, 0, 9,
RGI60-03.04147,G284575E82865N,19999999,20039999, -75.424800000,  82.865100000, 3, 1,         0.661,  467,  790,  580, 16.1, 226,   895, 0, 0, 0, 0, 0, 9,
RGI60-03.04148,G285434E82879N,19999999,20039999, -74.566400000,  82.878700000, 3, 1,         0.182,  418,  605,  498, 16.6, 228,  1350, 0, 0, 0, 0, 0, 9,
RGI60-03.04149,G284722E82870N,19999999,20039999, -75.278100000,  82.869900000, 3, 1,         0.607,  495,  757,  631, 21.5, 175,  1256, 0, 0, 0, 0, 0, 9,
RGI60-03.04150,G286777E82894N,19999999,20039999, -73.222600000,  82.894000000, 3, 1,         0.360,  318,  461,  348, 37.4, 352,   280, 0, 0, 0, 0, 0, 9,
RGI60-03.04151,G285710E82739N,19999999,20039999, -74.289900000,  82.739300000, 3, 1,         0.463,  764, 1031,  884, 30.5,  67,  1088, 0, 0, 0, 0, 0, 9,
RGI60-03.04152,G285671E82738N,19999999,20039999, -74.328700000,  82.738300000, 3, 1,         0.194,  881, 1049, 1000, 13.6, 209,   744, 0, 0, 0, 0, 0, 9,
RGI60-03.04153,G285547E82884N,19999999,20039999, -74.453300000,  82.883700000, 3, 1,         0.687,  500, 1004,  746, 23.5, 154,   725, 0, 0, 0, 0, 0, 9,
RGI60-03.04154,G287292E82903N,19999999,20039999, -72.708000000,  82.903300000, 3, 1,         0.260,  466,  808,  675, 22.2,  59,   329, 0, 0, 0, 0, 0, 9,
RGI60-03.04155,G285410E83013N,19999999,20039999, -74.590300000,  83.012600000, 3, 1,         0.280,  270,  444,  382, 27.4,  34,   754, 0, 0, 0, 0, 0, 9,
RGI60-03.04156,G285014E82881N,19999999,20039999, -74.986400000,  82.881400000, 3, 1,         0.520,  591, 1015,  775, 27.2, 293,   571, 0, 0, 0, 0, 0, 9,
RGI60-03.04157,G286818E82900N,19999999,20039999, -73.182300000,  82.899700000, 3, 1,         0.327,  284,  367,  320,  9.3, 276,   212, 0, 0, 0, 0, 0, 9,
RGI60-03.04158,G286856E82891N,19999999,20039999, -73.144400000,  82.890600000, 3, 1,         1.364,  302,  512,  362, 22.8, 320,  1398, 0, 0, 0, 0, 0, 9,
RGI60-03.04159,G285057E82872N,19999999,20039999, -74.943100000,  82.872100000, 3, 1,         0.373,  897, 1146, 1050,  9.4, 261,   685, 0, 0, 0, 0, 0, 9,
RGI60-03.04160,G285109E82868N,19999999,20039999, -74.891500000,  82.868100000, 3, 1,         1.531,  635, 1133,  924, 14.7, 116,   969, 0, 0, 0, 0, 0, 9,
