RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-06.00145,G341805E66022N,20009999,-9999999, -18.195100000,  66.021500000, 6, 1,         0.051,  856,  954,  882, 21.6, 329,   180, 0, 0, 0, 0, 0, 9,
RGI60-06.00146,G342233E66018N,20009999,-9999999, -17.766800000,  66.017900000, 6, 1,         0.187,  860, 1037,  896, 22.0, 282,   440, 0, 0, 0, 0, 0, 9,
RGI60-06.00147,G341789E66026N,20009999,-9999999, -18.210800000,  66.025900000, 6, 1,         0.548,  651, 1056,  799, 20.9,  39,   818, 0, 0, 0, 0, 0, 9,
RGI60-06.00148,G341404E66043N,20009999,-9999999, -18.596100000,  66.042600000, 6, 1,         0.155,  728,  984,  863, 29.1, 332,   481, 0, 0, 0, 0, 0, 9,
RGI60-06.00149,G341846E66051N,20009999,-9999999, -18.154500000,  66.050500000, 6, 1,         0.127,  774,  900,  864, 23.1,  28,   448, 0, 0, 0, 0, 0, 9,
RGI60-06.00150,G341492E65501N,20009999,-9999999, -18.507900000,  65.501100000, 6, 1,         0.360, 1116, 1259, 1226, 17.1,  55,   803, 0, 0, 0, 0, 0, 9,
RGI60-06.00151,G341773E66057N,20009999,-9999999, -18.227500000,  66.057400000, 6, 1,         0.764,  587,  955,  735, 19.5,  30,  1070, 0, 0, 0, 0, 0, 9,
RGI60-06.00152,G341757E66057N,20009999,-9999999, -18.243200000,  66.056900000, 6, 1,         0.051,  896,  950,  936, 30.1, 229,   237, 0, 0, 0, 0, 0, 9,
RGI60-06.00153,G341768E66065N,20009999,-9999999, -18.232300000,  66.065000000, 6, 1,         0.080,  698,  828,  781, 31.5,  93,   336, 0, 0, 0, 0, 0, 9,
RGI60-06.00154,G341350E65823N,20009999,-9999999, -18.650000000,  65.822500000, 6, 1,         0.094,  822,  993,  892, 16.2,  70,   403, 0, 0, 0, 0, 0, 9,
RGI60-06.00155,G342020E66069N,20009999,-9999999, -17.979900000,  66.069200000, 6, 1,         0.114,  796,  954,  896, 30.2, 152,   376, 0, 0, 0, 0, 0, 9,
RGI60-06.00156,G342045E66070N,20009999,-9999999, -17.954700000,  66.069800000, 6, 1,         0.167,  727,  916,  840, 20.5, 355,   557, 0, 0, 0, 0, 0, 9,
RGI60-06.00157,G342045E66068N,20009999,-9999999, -17.955300000,  66.068200000, 6, 1,         0.073,  818,  910,  862, 29.2, 234,   283, 0, 0, 0, 0, 0, 9,
RGI60-06.00158,G341969E66077N,20009999,-9999999, -18.031000000,  66.077000000, 6, 1,         0.122,  646,  794,  713, 33.6, 248,   395, 0, 0, 0, 0, 0, 9,
RGI60-06.00159,G341766E66080N,20009999,-9999999, -18.234400000,  66.079800000, 6, 1,         0.206,  503,  838,  706, 25.5, 359,   591, 0, 0, 0, 0, 0, 9,
RGI60-06.00160,G341750E66084N,20009999,-9999999, -18.250000000,  66.084400000, 6, 1,         0.219,  632,  858,  765, 20.9,  66,   416, 0, 0, 0, 0, 0, 9,
RGI60-06.00161,G341747E66092N,20009999,-9999999, -18.253500000,  66.092400000, 6, 1,         0.144,  460,  606,  528, 18.2,  19,   523, 0, 0, 0, 0, 0, 9,
RGI60-06.00162,G341840E66092N,20009999,-9999999, -18.159700000,  66.092100000, 6, 1,         0.131,  611,  822,  705, 16.1,  32,   562, 0, 0, 0, 0, 0, 9,
RGI60-06.00163,G341979E66096N,20009999,-9999999, -18.021100000,  66.096400000, 6, 1,         0.125,  695,  980,  859, 38.2, 331,   460, 0, 0, 0, 0, 0, 9,
RGI60-06.00164,G340926E65515N,20009999,-9999999, -19.073800000,  65.514900000, 6, 1,         0.094, 1062, 1240, 1153, 29.8, 358,   226, 0, 0, 0, 0, 0, 9,
